"","ENSEMBL","ENTREZID","SYMBOL","TXCHROM","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000283050","ENSG00000283050","101926918","GTF2IP12",NA,-0.30823424560683,2.06924098702881,-3.50681568271001,0.000553735758400493,0.00320574849176469,-0.583837829073354
"ENSG00000149600","ENSG00000149600","149951","COMMD7","chr20",-0.136311395096536,3.21797095075615,-3.57674624660356,0.000431193081746187,0.00263112091361605,-0.584443383479599
"ENSG00000146555","ENSG00000146555","221935","SDK1","chr7",0.728446574000641,0.39673798669166,3.42685374980715,0.000733642896061041,0.00399661572679637,-0.58889732456524
"ENSG00000167768","ENSG00000167768","3848","KRT1","chr12",-0.571782428295292,5.73182705922323,-3.6274762191699,0.000358785740449124,0.00227508693762297,-0.589557120507708
"ENSG00000187231","ENSG00000187231","91404","SESTD1","chr2",0.173327190842688,5.52441357791214,3.62683628522637,0.000359623168079705,0.00227819278106365,-0.594026873723983
"ENSG00000071655","ENSG00000071655","53615","MBD3","chr19",-0.163011771412647,4.38288104681664,-3.61469670953316,0.000375862121872178,0.00236052938734003,-0.59564578738014
"ENSG00000271122","ENSG00000271122","101930085","LOC101930085",NA,0.192057953762659,2.25136097411367,3.51124037148697,0.000545102582187184,0.00316695901805293,-0.604748660557408
"ENSG00000167549","ENSG00000167549","84940","CORO6","chr17",0.404878264851156,0.0535494078063918,3.42061342834345,0.000749770634420065,0.00406756775883435,-0.605483196911391
"ENSG00000157881","ENSG00000157881","55229","PANK4","chr1",-0.129577724047741,4.86117466830353,-3.61876823527,0.000370340274864735,0.00233255645490249,-0.606683870312174
"ENSG00000070214","ENSG00000070214","23446","SLC44A1","chr9",0.105268667188917,5.979332645356,3.62163610668053,0.000366496780404641,0.0023116810879517,-0.611289809195438
"ENSG00000100246","ENSG00000100246","10126","DNAL4","chr22",0.150142106987433,2.40823367429732,3.51876829264193,0.000530704120730067,0.00310810496443654,-0.614984127030681
"ENSG00000145824","ENSG00000145824","9547","CXCL14","chr5",1.23215332411379,0.0766987118172021,3.41921467264875,0.000753430841355209,0.00407737803444949,-0.616227812686451
"ENSG00000213316","ENSG00000213316","4056","LTC4S","chr5",-0.291081230589101,0.756051687802861,-3.43518873223562,0.000712607473038467,0.00389985225432784,-0.616372249938611
"ENSG00000221886","ENSG00000221886","63920","ZBED8","chr5",0.296535649354172,1.2121875938922,3.4493517169452,0.000678152781386764,0.00374728014571514,-0.622579837211958
"ENSG00000148483","ENSG00000148483","653567","TMEM236","chr10",0.455471022694276,0.0904705766241128,3.41440190746939,0.000766152746823167,0.00413249549490175,-0.623764935647984
"ENSG00000204370","ENSG00000204370","6392","SDHD","chr11",-0.194412106983334,5.08881876134878,-3.61526315044692,0.000375089294089462,0.00235680507077209,-0.626521004543178
"ENSG00000251136","ENSG00000251136","101929709","LOC101929709",NA,0.207332072906765,3.36841645724312,3.56817574364211,0.000444707136599486,0.00269601130407468,-0.626565205563195
"ENSG00000136908","ENSG00000136908","8818","DPM2","chr9",-0.33524302112303,5.5439016305137,-3.61654448524049,0.000373346611418436,0.00234923381462383,-0.627525640585721
"ENSG00000123179","ENSG00000123179","84650","EBPL","chr13",-0.199506736782556,2.73550554200882,-3.53489638446616,0.000501049218900462,0.00296356142244059,-0.631064965072963
"ENSG00000132471","ENSG00000132471","23558","WBP2","chr17",-0.257847389381097,5.85127843702306,-3.61554464257204,0.000374705794910279,0.00235552463016261,-0.631802033604909
"ENSG00000130300","ENSG00000130300","83483","PLVAP","chr19",-0.473795178630961,2.09327515859384,-3.49066082382803,0.000586357307162433,0.00334729321645384,-0.637348403531385
"ENSG00000213563","ENSG00000213563","414919","C8orf82","chr8",-0.189723033908835,2.25226120147226,-3.5093338652912,0.000548806838659421,0.00318142911734146,-0.637813872302475
"ENSG00000029993","ENSG00000029993","3149","HMGB3","chrX",0.363703164073864,1.07097248915974,3.43187167686796,0.000720910368567094,0.003938712880704,-0.638917842383572
"ENSG00000169122","ENSG00000169122","90362","FAM110B","chr8",0.343078431600657,0.652779251512415,3.41793514204855,0.000756793692980095,0.004088744820235,-0.640661563065033
"ENSG00000069943","ENSG00000069943","9488","PIGB","chr15",0.184375762844737,5.97529996491901,3.61184572814894,0.000379774690327403,0.00237940098762967,-0.644802407318094
"ENSG00000145850","ENSG00000145850","91937","TIMD4","chr5",0.416544942274074,0.357351184025033,3.40997056703153,0.00077804375360582,0.00418629699446284,-0.645699991564067
"ENSG00000226688","ENSG00000226688","728558","ENTPD1-AS1","chr10",0.158994150126487,3.20324593372667,3.55070246451089,0.000473501717298475,0.0028325819300005,-0.647958291739731
"ENSG00000077463","ENSG00000077463","51548","SIRT6","chr19",-0.150957273132417,2.8974774000943,-3.53923826879107,0.000493335720610844,0.00293116558932291,-0.649101826145115
"ENSG00000235568","ENSG00000235568","150372","NFAM1","chr22",-0.210638909739818,7.47684699121332,-3.59978879666762,0.00039674891893174,0.00245988083275228,-0.649603663623739
"ENSG00000118257","ENSG00000118257","8828","NRP2","chr2",0.556740789594048,0.882648342542604,3.41763030263103,0.000757596937143595,0.00409139804496955,-0.649774610008897
"ENSG00000122729","ENSG00000122729","48","ACO1","chr9",0.143604137757597,3.47678567082247,3.56589796520718,0.000448365160244968,0.00271442131885949,-0.649825040814336
"ENSG00000115137","ENSG00000115137","51277","DNAJC27","chr2",0.134186635053589,3.11489503868163,3.54749875405593,0.000478967640185072,0.00285615507730016,-0.652076348552562
"ENSG00000170473","ENSG00000170473","84305","PYM1","chr12",-0.111750818336218,3.93709009336309,-3.58449472560801,0.000419308450334866,0.00257297558920369,-0.653566094433266
"ENSG00000144792","ENSG00000144792","285349","ZNF660","chr3",0.313114637862463,1.03461820318931,3.42566760314665,0.00073668322114126,0.00401151100103801,-0.653770286087838
"ENSG00000079257","ENSG00000079257","56925","LXN","chr3",0.217764287996606,3.2360775371502,3.55133569744749,0.000472428303512603,0.00282745103841995,-0.654735307201126
"ENSG00000123570","ENSG00000123570","51209","RAB9B","chrX",0.275155271796657,0.331881403197963,3.407786006171,0.00078396906579857,0.00421644749504385,-0.655737694403612
"ENSG00000122390","ENSG00000122390","79903","NAA60","chr16",-0.12442180591699,4.0462018019524,-3.58592196576586,0.000417153223801675,0.00256571106505255,-0.656615380303735
"ENSG00000145390","ENSG00000145390","54532","USP53","chr4",0.230834488664203,5.26949682452566,3.60729279499224,0.000386102539686792,0.00241327896407953,-0.656770541257951
"ENSG00000131653","ENSG00000131653","84231","TRAF7","chr16",-0.12276402912364,4.8874989816252,-3.60384593103836,0.000390958987445398,0.00243319062129479,-0.657506700336277
"ENSG00000133275","ENSG00000133275","1455","CSNK1G2","chr19",-0.155076800080499,6.27719132373742,-3.6057763173822,0.000388232139264393,0.00242081762575566,-0.660213592200081
"ENSG00000204536","ENSG00000204536","54535","CCHCR1","chr6",0.183418088463264,2.85205964266036,3.53016542924175,0.00050958276031806,0.00300319300336727,-0.660251026377186
"ENSG00000089876","ENSG00000089876","55760","DHX32","chr10",0.151853927822148,3.62791231916063,3.57167569722458,0.000439140974110562,0.00266967567145971,-0.660454851009748
"ENSG00000104517","ENSG00000104517","51366","UBR5","chr8",0.109340818263765,7.97763517078421,3.58947029261668,0.000411840080849223,0.00253664846789979,-0.666718411135942
"ENSG00000121390","ENSG00000121390","55269","PSPC1","chr13",-0.100442094130269,6.15930596999166,-3.60428558185852,0.00039033635982998,0.00243162484234389,-0.667367925958688
"ENSG00000177483","ENSG00000177483","375316","RBM44","chr2",0.252819543443398,2.68877248824474,3.51586480298907,0.000536214743672217,0.00312780002016544,-0.675318428652925
"ENSG00000186231","ENSG00000186231","114792","KLHL32","chr6",0.274813545080709,1.18136844224926,3.42698993026437,0.000733294591142951,0.00399637929568011,-0.675800055304467
"ENSG00000108312","ENSG00000108312","7343","UBTF","chr17",-0.112368162027744,6.1126383080731,-3.6018653638025,0.000393775446729259,0.00244491462827115,-0.675905740301502
"ENSG00000084733","ENSG00000084733","10890","RAB10","chr2",-0.114422036021753,7.46740332916663,-3.5910870585851,0.000409440359033273,0.00252424025674935,-0.678175674665884
"ENSG00000267586","ENSG00000267586","284260","LINC00907","chr18",0.68712439103575,0.188875803585694,3.39537229751806,0.000818448211973127,0.0043678341670732,-0.67972624694622
"ENSG00000174607","ENSG00000174607","7368","UGT8","chr4",0.300603256316385,1.79193611345576,3.46041615716965,0.000652327868125148,0.00364608160661676,-0.680045878142485
"ENSG00000198695","ENSG00000198695","4541","ND6",NA,1.11415552541745,2.88287014844749,3.49096962709458,0.000585717192674444,0.00334729321645384,-0.680129084747139
"ENSG00000165688","ENSG00000165688","23203","PMPCA","chr9",-0.132829320746731,3.56584305806712,-3.56258626962816,0.000453734095837078,0.00273852514176963,-0.682988282773143
"ENSG00000166913","ENSG00000166913","7529","YWHAB","chr20",-0.124649378832687,8.33813321700159,-3.5781697463539,0.000428986234442735,0.00262042327367953,-0.686971593540329
"ENSG00000173535","ENSG00000173535","8794","TNFRSF10C","chr8",-0.226897226967489,9.02710563042079,-3.56877198117477,0.00044375424542216,0.00269147935897652,-0.687439397842246
"ENSG00000112425","ENSG00000112425","7957","EPM2A","chr6",0.196558064756415,3.67018703769287,3.56085803721295,0.000456559849797348,0.0027513241155374,-0.690510572809136
"ENSG00000124535","ENSG00000124535","56897","WRNIP1","chr6",-0.0955827289784413,5.02574943885184,-3.59521460172719,0.000403373476305944,0.0024974096145215,-0.691912126656899
"ENSG00000116688","ENSG00000116688","9927","MFN2","chr1",-0.238627303478923,6.72247078620904,-3.59373440359786,0.000405539357793495,0.00250726620877327,-0.692912359669384
"ENSG00000004975","ENSG00000004975","1856","DVL2","chr17",0.162376067419787,2.91414568774227,3.52382435503859,0.000521234716972454,0.00305678996703044,-0.694217525268298
"ENSG00000065559","ENSG00000065559","6416","MAP2K4","chr17",-0.128012938112756,6.5829528153062,-3.59353158695693,0.000405836977540835,0.00250792327422335,-0.696281968442081
"ENSG00000087258","ENSG00000087258","2775","GNAO1","chr16",0.602129438826528,0.677754354625139,3.39555526618537,0.000817929884902863,0.00436684602909239,-0.697477266970109
"ENSG00000025772","ENSG00000025772","10953","TOMM34","chr20",-0.180768008881893,2.45146127928662,-3.50051467153182,0.000566251487638895,0.00325948978853008,-0.699625267703449
"ENSG00000197147","ENSG00000197147","23507","LRRC8B","chr1",0.163481686159625,5.50164973053385,3.59507656834797,0.000403574990897965,0.00249747752865893,-0.701386493920354
"ENSG00000137563","ENSG00000137563","8836","GGH","chr8",0.285193984525418,1.5546837168163,3.43632596946406,0.000709781521476044,0.00388600935755494,-0.705490080559676
"ENSG00000177479","ENSG00000177479","10425","ARIH2","chr3",0.0780213690284888,6.43470088304499,3.59167513739946,0.000408570756570297,0.00252012179118173,-0.706075902646193
"ENSG00000006625","ENSG00000006625","79017","GGCT","chr7",-0.228885937381956,1.79433331431187,-3.45868518122312,0.000656306333137208,0.00365740098147508,-0.707187994005767
"ENSG00000142186","ENSG00000142186","57410","SCYL1","chr11",-0.162155633238137,5.25251537855889,-3.5921146437449,0.000407921985584187,0.00251843309705697,-0.707390138542266
"ENSG00000174276","ENSG00000174276","741","ZNHIT2","chr11",-0.214380984264911,1.7807430918229,-3.4598115294342,0.000653714967021127,0.00364916612978957,-0.707527909080009
"ENSG00000175130","ENSG00000175130","65108","MARCKSL1","chr1",-0.201856582485821,2.5352938505476,-3.50066576040293,0.000565948299317894,0.00325917590472743,-0.711515113113759
"ENSG00000154655","ENSG00000154655","91133","L3MBTL4","chr18",0.234108489263791,2.6064688664946,3.4957552705509,0.000575880467618828,0.00330186583074365,-0.714077856553814
"ENSG00000110777","ENSG00000110777","5450","POU2AF1","chr11",0.29452690253059,2.9595357744517,3.51498782961589,0.000537889707729636,0.0031345221656639,-0.717626079052138
"ENSG00000131143","ENSG00000131143","1327","COX4I1","chr16",-0.15851236901799,6.68525888378155,-3.58579696074439,0.000417341572495006,0.00256571106505255,-0.719096786400954
"ENSG00000125817","ENSG00000125817","1059","CENPB","chr20",-0.181001385609383,5.07639828357027,-3.58791906557377,0.000414154955942169,0.00254851127114273,-0.719524714422007
"ENSG00000126464","ENSG00000126464","57479","PRR12","chr19",-0.298293975415784,2.54687688792382,-3.49815667341648,0.000571003039920652,0.0032778719550066,-0.720360166694952
"ENSG00000151612","ENSG00000151612","152485","ZNF827","chr4",0.244945278404568,2.98811420454101,3.51603786843682,0.000535884778293033,0.00312780002016544,-0.722772074306412
"ENSG00000161203","ENSG00000161203","1173","AP2M1","chr3",-0.258462797961926,7.25230696609438,-3.5790401796236,0.000427642041481935,0.0026155409415323,-0.725998456281966
"ENSG00000095397","ENSG00000095397","25861","WHRN","chr9",0.478231105614651,0.571309602567447,3.38624684373632,0.000844692287494609,0.00447871432532032,-0.728063315985921
"ENSG00000004779","ENSG00000004779","4706","NDUFAB1","chr16",-0.196164125867998,3.95794231634838,-3.56471476948642,0.000450276469456619,0.00272347655060817,-0.729586108102372
"ENSG00000143418","ENSG00000143418","29956","CERS2","chr1",-0.130135673428111,6.28326977549756,-3.58506077355914,0.000418452430644827,0.0025713342749469,-0.730310132507548
"ENSG00000198561","ENSG00000198561","1500","CTNND1","chr11",0.252566495957041,4.16912207185242,3.56722147135811,0.000446236233098269,0.0027040306552099,-0.730958942435821
"ENSG00000131966","ENSG00000131966","55860","ACTR10","chr14",-0.142663137830697,5.60106183893086,-3.58492421482066,0.000418658794340206,0.00257136352014465,-0.735551259990841
"ENSG00000147234","ENSG00000147234","84443","FRMPD3",NA,0.517315389535245,0.617689918532687,3.38442106217547,0.000850036577829806,0.00450158764671324,-0.736925181452442
"ENSG00000154889","ENSG00000154889","65258","MPPE1","chr18",-0.156799605124156,6.73729627044563,-3.58031920951487,0.000425674044655692,0.00260471974944078,-0.737093922585331
"ENSG00000093072","ENSG00000093072","51816","ADA2","chr22",-0.21086494877859,6.27174718391434,-3.58250817458852,0.000422325710120379,0.00258785557856373,-0.737960402734727
"ENSG00000117280","ENSG00000117280","8934","RAB29","chr1",-0.144616582091799,5.97884829180621,-3.58356411911813,0.000420719362907874,0.00258042521742326,-0.738745800551215
"ENSG00000141526","ENSG00000141526","9123","SLC16A3","chr17",-0.218806592812343,8.27988019792824,-3.56270122261241,0.000453546725653315,0.00273852514176963,-0.740162026266464
"ENSG00000247708","ENSG00000247708","100507266","STX18-AS1","chr4",0.235836017310277,2.2285131540871,3.46435997425502,0.000643347622279815,0.00361096065884867,-0.74544500354462
"ENSG00000109534","ENSG00000109534","54433","GAR1","chr4",-0.227681534538878,1.49975175633522,-3.42763625226535,0.000731643619823985,0.00398904031823335,-0.746404464880231
"ENSG00000169991","ENSG00000169991","126917","IFFO2","chr1",0.149397095326487,4.08144654026491,3.56053718605748,0.000457086275700099,0.00275323061378731,-0.74739897896997
"ENSG00000104886","ENSG00000104886","55111","PLEKHJ1","chr19",-0.139584323724723,4.57378844165034,-3.57287492928011,0.000437248884385644,0.00265940655575064,-0.747472871017763
"ENSG00000102078","ENSG00000102078","9016","SLC25A14","chrX",0.133421776566658,3.00998418930718,3.51085801789722,0.000545843592465285,0.00316845525528897,-0.749579358161379
"ENSG00000066455","ENSG00000066455","9950","GOLGA5","chr14",-0.110409653130166,5.29053920391505,-3.5788072580031,0.000428001349128206,0.00261651757603703,-0.753043740812401
"ENSG00000110934","ENSG00000110934","51411","BIN2","chr12",-0.146111947594293,8.25833319077887,-3.55969496431118,0.00045847083825221,0.00276030191868246,-0.753435301377837
"ENSG00000187134","ENSG00000187134","1645","AKR1C1","chr10",0.411546850875315,0.677307128223746,3.38027489329617,0.00086229044175557,0.00455176835283538,-0.754983386123921
"ENSG00000152291","ENSG00000152291","10618","TGOLN2","chr2",-0.171230705918671,7.76254086248006,-3.56491072138266,0.000449959404733894,0.0027228152898648,-0.756624439030886
"ENSG00000113583","ENSG00000113583","56951","C5orf15","chr5",-0.156395855142548,5.43767414040661,-3.57813493124091,0.000429040081278422,0.00262042327367953,-0.757700132435811
"ENSG00000163462","ENSG00000163462","80128","TRIM46","chr1",0.423202675725609,0.504331362907784,3.37507766463635,0.000877883688983377,0.00461919771638102,-0.758542457866177
